datetime,GHI,DNI,DHI,Temperature,Humidity,Pressure,WindSpeed,WindDir_sin,WindDir_cos,SolarElevation,AirMass,GHI_clearsky,kt,hour_sin,hour_cos,doy_sin,doy_cos
2019-05-23 19:00:00,0.0,0.0,0.0,0.7669085491740891,0.09291814416798008,0.5950357125711511,0.2490019244014433,0.4720440833226653,0.0007854482432786525,0.3228588234249201,0.0,0.0,0.0,0.01703708685546579,0.6294095225512601,0.8150418804539762,0.1117229531542565
2019-05-23 20:00:00,0.0,0.0,0.0,0.7658493858818272,0.09542006687256742,0.5822729357920512,0.2126279530479471,0.5055836365972236,3.130403254558642e-05,0.28982368835849825,0.0,0.0,0.0,0.0669872981077807,0.75,0.8150418804539762,0.1117229531542565
2019-05-23 21:00:00,0.0,0.0,0.0,0.7708941843410402,0.08580148021438619,0.5650680912577575,0.20390526922688135,0.5175579038085957,0.0003096807008588269,0.27775380240178904,0.0,0.0,0.0,0.14644660940672616,0.8535533905932737,0.8150418804539762,0.1117229531542565
2019-05-23 22:00:00,0.0,0.0,0.0,0.7617420542594245,0.09023441708694359,0.5471031210493474,0.22869879224963452,0.4284697328480386,0.005164824960019207,0.288741710159936,0.0,0.0,0.0,0.24999999999999978,0.9330127018922192,0.8150418804539762,0.1117229531542565
2019-05-23 23:00:00,0.0,0.0,0.0,0.7462841643878922,0.09780939997278883,0.5335448794200661,0.2708014879795101,0.385274911532361,0.01339635912639652,0.3208725175897849,0.0,0.0,0.0,0.37059047744873924,0.982962913144534,0.8150418804539762,0.1117229531542565
2019-05-24 00:00:00,0.0,0.0,0.0,0.7415999183657737,0.10053550455509813,0.5157886103835839,0.29410028337210464,0.4075189798663172,0.008663740060195907,0.36955306291059425,0.0,0.0,0.0,0.5,1.0,0.8083163909765543,0.1063612037071386
2019-05-24 01:00:00,0.0,0.0,0.0,0.7530651961119125,0.0800982337679441,0.49992732131712825,0.27998965252002955,0.47515877771439224,0.0006200729147733587,0.4299216656820869,0.0,0.0,0.0,0.6294095225512604,0.9829629131445342,0.8083163909765543,0.1063612037071386
2019-05-24 02:00:00,0.008178887164147183,0.0025798610385581173,0.010120971060848645,0.7529063273368917,0.07375555307786294,0.500075345790507,0.2764510674019743,0.4915227642735382,7.216348839663442e-05,0.4981365444700381,0.0,0.0,0.0,0.75,0.9330127018922194,0.8083163909765543,0.1063612037071386
2019-05-24 03:00:00,0.06519055658904395,0.017805907228235125,0.06840389335889818,0.7597643724819685,0.07674500744664452,0.5077612831988229,0.2815884929671557,0.5105370910130133,0.00011150894768179337,0.5714922949157424,0.13293318052529407,0.11013385513563176,0.42416137839415763,0.8535533905932737,0.8535533905932737,0.8083163909765543,0.1063612037071386
2019-05-24 04:00:00,0.2615456158725955,0.165506374875332,0.19294208330846604,0.7790892892269337,0.07253320605890629,0.5130188191114293,0.2914358272177476,0.4648674213566459,0.0012410516162659323,0.648099597715227,0.06671675684127301,0.32416139003050465,0.5781671771603111,0.9330127018922193,0.75,0.8083163909765543,0.1063612037071386
2019-05-24 05:00:00,0.45438781160786523,0.2712168588967746,0.24630413222489184,0.8056465287182188,0.07201533739872172,0.5108924675546311,0.3418134799671008,0.4000302637042567,0.010138677665796753,0.7265081886390866,0.0454051242434331,0.5383977791535033,0.6047706243579696,0.9829629131445342,0.6294095225512604,0.8083163909765543,0.1063612037071386
2019-05-24 06:00:00,0.6785256098262392,0.3861156341272882,0.27017825345014296,0.8298465093924254,0.06335893943225639,0.5151571726525435,0.31628862059417134,0.40789821289558004,0.008592214211034585,0.805275796789204,0.03559733750827537,0.726213265452862,0.6695289194866388,1.0,0.5,0.8083163909765543,0.1063612037071386
2019-05-24 07:00:00,0.7986662179043088,0.3915626974100587,0.3279870542627323,0.859768320372934,0.06702175543230286,0.5094095557132166,0.285023509032956,0.29434655424919554,0.0444392359142419,0.8820730504381376,0.030521966657608656,0.871731628628107,0.6565227586230215,0.9829629131445342,0.37059047744873974,0.8083163909765543,0.1063612037071386
2019-05-24 08:00:00,0.886217839759137,0.3868926627586225,0.39515866400871447,0.9018232908372386,0.039954391291321584,0.4868764729293781,0.4362355397329691,0.23072541324606965,0.07903681245451605,0.9501128654365975,0.028008826768036437,0.9635842930220312,0.6590495235064381,0.9330127018922194,0.2500000000000001,0.8083163909765543,0.1063612037071386
2019-05-24 09:00:00,0.7322868297859377,0.1753098879831866,0.6050571790038622,0.9069026309595593,0.03474578475918027,0.4686601518117686,0.5204470394829914,0.28027867285018127,0.05108042984118334,0.9840049270069654,0.027239595498657097,0.9951304510882286,0.5273130042890178,0.8535533905932737,0.14644660940672627,0.8083163909765543,0.1063612037071386
2019-05-24 10:00:00,0.856313161061405,0.2527106164908407,0.6231062069119513,0.9186895731777048,0.02852340576216477,0.45338295931593586,0.518124076630876,0.29740281470784946,0.04306661755684299,0.9532302959542795,0.027926135982240374,0.9668909550847793,0.6346326267825207,0.75,0.06698729810778065,0.8083163909765543,0.1063612037071386
2019-05-24 11:00:00,0.7338146628309947,0.19909575304137506,0.5959640045193838,0.9229019404313005,0.024901193827522684,0.44433346313256894,0.527159008275392,0.29203411416649655,0.04549424325806068,0.8861395694927439,0.030328743101178817,0.8782472898167947,0.5987380263582842,0.6294095225512605,0.0170370868554659,0.8083163909765543,0.1063612037071386
2019-05-24 12:00:00,0.5133961744754677,0.07822146217816295,0.5471558183370635,0.9055301907956037,0.03604110014147538,0.4370835978215063,0.5382501136785444,0.30936498097007326,0.0379283358474691,0.8095971297595468,0.03522394349731742,0.7354706378078669,0.5002125266859294,0.5000000000000001,0.0,0.8083163909765543,0.1063612037071386
2019-05-24 13:00:00,0.5378935692108506,0.25261778177150485,0.38958255875170045,0.9002843186816126,0.052124694671417976,0.43660885266364263,0.5234330418373837,0.31411644933756017,0.03598898395228234,0.7309037554636147,0.04465884506399005,0.5497335541211347,0.7011507138768276,0.37059047744873963,0.01703708685546579,0.8083163909765543,0.1063612037071386
2019-05-24 14:00:00,0.35821032788161566,0.22377443604085462,0.27609555772627686,0.8868157388516069,0.054137671315106196,0.43162002784460746,0.5232533275998781,0.30795231911978155,0.03851596140333158,0.6524944400710126,0.06492065621481136,0.3366070025518061,0.762574416313877,0.2500000000000001,0.06698729810778059,0.8083163909765543,0.1063612037071386
2019-05-24 15:00:00,0.16551489588882792,0.13408261438083247,0.14640511276827683,0.8701047033678445,0.05112264900589044,0.43952933551680684,0.43958909984482586,0.3145468366479152,0.035816127809473165,0.5758318598607978,0.1257516606594923,0.1215368580224222,0.9758798588744311,0.14644660940672644,0.14644660940672605,0.8083163909765543,0.1063612037071386
2019-05-24 16:00:00,0.014050492189778127,0.006240482974704116,0.015334978061517186,0.8232712788797231,0.08109173865336919,0.467157236663132,0.24623980810470794,0.33141192667757696,0.029403390807475782,0.5023579009826721,0.8799866979231178,5.1010437647976386e-05,0.0,0.06698729810778076,0.24999999999999978,0.8083163909765543,0.1063612037071386
2019-05-24 17:00:00,0.0,0.0,0.0,0.7957473303268996,0.07482197192675319,0.47769897956461677,0.2430123923434231,0.44652145675519544,0.002880328596109277,0.4339332808185756,0.0,0.0,0.0,0.01703708685546579,0.37059047744873974,0.8083163909765543,0.1063612037071386
2019-05-24 18:00:00,0.0,0.0,0.0,0.7858565195358935,0.04923228967653982,0.4899803434167851,0.21787004425755377,0.46072593344984175,0.0015513751497327015,0.3732126078074902,0.0,0.0,0.0,0.0,0.4999999999999999,0.8083163909765543,0.1063612037071386
2019-05-24 19:00:00,0.0,0.0,0.0,0.7769873947139322,0.04570511069383222,0.49747691618347606,0.22610119196668838,0.5103758287326787,0.00010812138647306871,0.32396731317694766,0.0,0.0,0.0,0.01703708685546579,0.6294095225512601,0.8083163909765543,0.1063612037071386
2019-05-24 20:00:00,0.0,0.0,0.0,0.7766299304387712,0.040690131443929495,0.4873513540765412,0.2651969050870113,0.46546171292738725,0.0011993699922289722,0.2910006765520104,0.0,0.0,0.0,0.0669872981077807,0.75,0.8083163909765543,0.1063612037071386
2019-05-24 21:00:00,0.0,0.0,0.0,0.7746615893980273,0.030312213221434774,0.47754828798362076,0.2767836067119489,0.47042492257615154,0.0008791503024777611,0.27893558597753965,0.0,0.0,0.0,0.14644660940672616,0.8535533905932737,0.8083163909765543,0.1063612037071386
2019-05-24 22:00:00,0.0,0.0,0.0,0.7490181408353963,0.04425682286791802,0.4807988254058061,0.3011917908711367,0.4217604837051755,0.006185465283708149,0.28985106691872514,0.0,0.0,0.0,0.24999999999999978,0.9330127018922192,0.8083163909765543,0.1063612037071386
2019-05-24 23:00:00,0.0,0.0,0.0,0.7213023449881389,0.061575240121085915,0.48407003291210526,0.2832583037720179,0.4271304154988727,0.005361099687370558,0.3218557834779716,0.0,0.0,0.0,0.37059047744873924,0.982962913144534,0.8083163909765543,0.1063612037071386
2019-05-25 00:00:00,0.0,0.0,0.0,0.7082808242548203,0.06796445083609909,0.49362227888344584,0.1873088089285296,0.41648080756584105,0.007054579767680992,0.3703948568797446,0.0,0.0,0.0,0.5,1.0,0.801499666744907,0.10111593745771345
2019-05-25 01:00:00,0.0,0.0,0.0,0.6762424023353061,0.10001029191202286,0.5089541470856468,0.23086894815477163,0.39698555112441075,0.010772526291667903,0.43063289869230936,0.0,0.0,0.0,0.6294095225512604,0.9829629131445342,0.801499666744907,0.10111593745771345
